Product Name,Brand,Operating System,Price,Discount,Review,Ratings,Description
"OnePlus Nord 4 5G (Oasis Green, 8GB RAM, 128GB Storage)",OnePlus,OxygenOS,"29,998.00",-0.03,4.2,"1,025",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"realme NARZO 70 Pro 5G (Glass Green, 8GB RAM,256GB Storage) Dimensity 7050 5G Chipset | Horizon Glass Design | Segment 1st Flagship Sony IMX890 OIS Camera",realme,Android,"18,998.00",-0.30,4.1,"4,935",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   256 GB
"Samsung Galaxy M35 5G (Daybreak Blue,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",Samsung,Android,"19,999.00",-0.27,4.1,"2,725",Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,154,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"OnePlus Nord 4 5G (Obsidian Midnight, 8GB RAM, 256GB Storage)",OnePlus,OxygenOS,"32,998.00",0.00,4.2,"1,025",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13C 5G (Startrail Silver, 6GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",Redmi,MIUI,"11,499.00",-0.28,3.9,"8,650","Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   6 GB"
"OnePlus Nord CE4 Lite 5G (Ultra Orange, 8GB RAM, 256GB Storage)",OnePlus,OxygenOS,"22,998.00",-0.04,4.1,"2,304",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Samsung Galaxy M35 5G (Thunder Grey,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",Samsung,Android,"19,999.00",-0.27,4.1,"2,725",Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
SAMSUNG Galaxy S23 FE 5G (Graphite 128 GB Storage) (8 GB RAM),SAMSUNG,Android,"29,999.00",-0.63,3.7,777,Brand   SAMSUNG     Operating System   Android 10.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.4 GHz
"Redmi Note 13 5G (Arctic White, 6GB RAM, 128GB Storage) | 5G Ready | 120Hz Bezel-Less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-Grade Camera",Redmi,Android,"15,999.00",-0.24,3.7,"5,287",Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Samsung Galaxy M15 5G Prime Edition (Celestial Blue,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",Samsung,Android,"13,499.00",-0.25,4.1,73,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Speed   2.2 GHz     Memory Storage Capacity   128 GB
"Samsung Galaxy M15 5G Prime Edition (Blue Topaz,8GB RAM,128GB Storage) | Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+ | 4 Gen. OS Upgrade & 5 Year Security Update",Samsung,Android,"13,499.00",-0.25,4.1,73,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Speed   2.2 GHz     Memory Storage Capacity   128 GB
"Samsung Galaxy M15 5G Prime Edition (Stone Grey,8GB RAM,128GB Storage)| Super AMOLED Display| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update",Samsung,Android,"13,499.00",-0.25,4.1,73,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Speed   2.2 GHz     Memory Storage Capacity   128 GB
Motorola All-New A10 Dual Sim keypad Phone with Voice Feature | Long-Lasting Battery Backup | Wireless FM with Recording | Bluetooth Connectivity | Auto Call Recording | Black,Motorola,RTOS,"1,159.00",-0.25,3.9,"19,594",Brand   Motorola     Operating System   RTOS     RAM Memory Installed Size   0.03 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   32 GB
"Redmi 13C 5G (Starlight Black, 6GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",Redmi,MIUI,"11,499.00",-0.28,3.9,"8,650","Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB"
"OnePlus Nord 4 5G (Obsidian Midnight, 8GB RAM, 128GB Storage)",OnePlus,OxygenOS,"29,998.00",0.00,4.2,"1,025",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"13,499.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi 13C 5G (Startrail Green,6GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",Redmi,MIUI,"11,499.00",-0.28,3.9,"8,650","Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"OnePlus Nord 4 5G (Mercurial Silver, 8GB RAM, 256GB Storage)",OnePlus,OxygenOS,"32,998.00",0.00,4.2,"1,025",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme 12x 5G (Twilight Purple, 8GB RAM, 128GB Storage) | Upto 16GB (8+8GB) Dynamic RAM | Dimensity 6100+ Processor | 50 MP AI Camera | 7.69 mm Ultra-Slim Trendy Watch Design | 45 W SUPERVOOC Charge",realme,Realme UI ,"12,699.00",-0.33,4,603,Brand   realme     Operating System   Realme Ui 5.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
SAMSUNG Galaxy S23 FE 5G (Purple 128 GB Storage) (8 GB RAM),SAMSUNG,Android,"29,999.00",-0.63,3.7,777,Brand   SAMSUNG     Operating System   Android 10.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.4 GHz
"Samsung Galaxy M55s 5G (Coral Green,8GB RAM,256GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger",Samsung,Android,"22,999.00",-0.28,Previous,N/A,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"realme NARZO N65 5G (Deep Green 8GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim 190g Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",realme,Android,"13,498.00",-0.16,4.1,"1,084",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB
"realme NARZO 70 Turbo 5G (Turbo Green, 8GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",realme,Android,"17,998.00",-0.14,4.3,617,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Others     Memory Storage Capacity   128 GB
"realme NARZO 70 Turbo 5G (Turbo Green,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",realme,Android,"16,998.00",-0.15,4.3,617,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   Others     Memory Storage Capacity   128 GB
"Redmi 13C 5G (Starlight Black, 8GB RAM, 256GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",Redmi,MIUI,"13,499.00",-0.25,3.9,"8,650","Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB"
"Samsung Galaxy M55s 5G (Thunder Black,8GB RAM,256GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger",Samsung,Android,"22,999.00",-0.28,Previous,N/A,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
SAMSUNG GALAXY S23 FE 5G (MINT 256 GB STORAGE) (8 GB RAM),SAMSUNG,Android,"32,999.00",-0.61,3.8,85,Brand   SAMSUNG     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3 GHz
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,154,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Redmi 13C 5G (Startrail Silver, 8GB RAM, 256GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",Redmi,MIUI,"13,499.00",-0.25,3.9,"8,650","Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   256 GB"
"realme 12X 5G (Woodland Green, 8GB RAM, 128GB Storage)",realme,Android,"12,671.00",-0.33,4,603,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 128GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",Redmi,Android,"22,999.00",-0.32,4,"1,156",Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
SAMSUNG Galaxy S23 FE 5G (Graphite 256 GB Storage) (8 GB RAM),SAMSUNG,Android,"32,999.00",0.00,3.7,777,Brand   SAMSUNG     Operating System   Android 10.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3 GHz
"Samsung Galaxy M14 4G (Arctic Blue,4GB,64GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 8GB RAM with RAM Plus | Without Charger",Samsung,Android,"8,177.00",-0.42,3.8,379,Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   1.9 GHz
"Samsung Galaxy M14 4G (Sapphire Blue,4GB,64GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 8GB RAM with RAM Plus | Without Charger",Samsung,Android,"8,147.00",-0.42,3.9,280,Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   1.9 GHz
"Redmi Note 13 Pro+ (Fusion Purple, 8GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",Redmi,Android,"27,999.00",-0.18,3.8,733,Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme GT 6T 5G (Fluid Silver,8GB RAM+128GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",realme,Android,"29,999.00",-0.12,4.3,"1,994",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Redmi 13 5G, Black Diamond, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"realme GT 6T 5G (Miracle Purple,8GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",realme,Android,"32,999.00",-0.08,4.3,"1,994",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13 5G, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"realme NARZO 70 Pro 5G (Glass Gold, 8GB RAM,128GB Storage) Dimensity 7050 5G Chipset | Horizon Glass Design | Segment 1st Flagship Sony IMX890 OIS Camera",realme,Android,"17,998.00",-0.28,4.1,"4,936",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"13,499.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"realme NARZO N65 5G (Amber Gold 8GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",realme,Android,"13,498.00",-0.16,4.1,"1,085",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB
"realme NARZO 70 Turbo 5G (Turbo Yellow,12GB RAM,256GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",realme,Android,"20,998.00",-0.13,4.3,617,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Others     Memory Storage Capacity   256 GB
"OnePlus Nord 4 5G (Obsidian Midnight, 12GB RAM, 256GB Storage)",OnePlus,OxygenOS,"35,998.00",0.00,4.2,"1,025",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme P1 5G (Phonix Red, 8GB RAM, 128GB Storage)",realme,Realme UI ,"14,999.00",-0.32,4,430,Brand   realme     Operating System   realme UI 5.0 (Based on Android 14)     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.6 GHz
SAMSUNG Galaxy S23 FE 5G (Mint 128 GB Storage) (8 GB RAM),SAMSUNG,Android,"31,750.00",-0.60,3.7,777,Brand   SAMSUNG     Operating System   Android 10.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3 GHz
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 256GB Storage)",OnePlus,OxygenOS,"19,990.00",-0.09,4.2,"51,070",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Xiaomi 14 (Black, 12GB RAM, 512GB Storage) | 50MP Leica Professional Optics | 120 Hz 1.5K LTPO AMOLED | SD 8 Gen 3 Hyper OS",Xiaomi,HyperOS,"47,999.00",-0.40,4.2,370,"Brand   Xiaomi     Operating System   HyperOS, Android 14     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   512 GB"
"Redmi 13C 5G (Startrail Green, 8GB RAM, 256GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display",Redmi,MIUI,"13,499.00",-0.25,3.9,"8,650","Brand   Redmi     Operating System   MIUI 14, Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   256 GB"
"Vivo T3x 5G (Crimson Bliss, 128 GB) (6 GB RAM)",Vivo,Android,"14,993.00",-0.21,4,42,Brand   Vivo     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   5X86     CPU Speed   2.4 GHz
"Redmi Note 13 Pro (Coral Purple, 12GB RAM, 256GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",Redmi,Android,"25,999.00",-0.21,4,"1,156",Brand   Redmi     Operating System   Android 13.0     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"realme GT 6T 5G (Razor Green,12GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M+AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",realme,Android,"33,999.00",-0.11,4.3,"1,994",Brand   realme     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
